778,21046
779,9730
780,7894
781,540
782,15124
783,16915
784,5626
785,2951
786,14167
787,7289
788,16700
789,20377
790,15170
791,5424
792,18751
793,16789
794,5337
795,2567
796,22583
797,3161
798,10959
799,611
800,16710
801,13209
802,19788
803,7807
804,22914
805,9559
806,9835
807,15792
808,8282
809,2693
810,6225
811,10181
812,12686
813,17189
814,6062
815,15552
816,24032
817,11678
818,15675
819,14636
820,17987
821,13806
822,18877
823,6054
824,17097
825,21074
826,7389
827,20311
828,23321
829,20384
830,22800
831,12617
832,22826
833,19648
834,13814
835,6127
836,11406
837,14343
838,9249
839,493
840,22331
841,5931
842,15778
843,8227
844,19578
845,12637
846,2574
847,17126
848,2180
849,19619
850,11746
851,21040
852,602
853,2418
854,6188
855,20253
856,22309
857,7213
858,15338
859,7820
860,9432
861,14941
862,2832
863,8259
864,23533
865,11180
866,1094
867,3089
868,23167
869,11106
870,14867
871,794
872,21697
873,13491
874,21670
875,9879
876,10336
877,8637
878,15889
879,13615
880,5484
881,20529
882,22131
883,3739
884,15096
885,11191
886,9521
887,9225
888,952
889,8725
890,14636
891,20648
892,5569
893,8307
894,18112
895,7294
896,2773
897,1518
898,23444
899,6163
900,18682
901,1421
902,8033
903,10690
904,9407
905,22072
906,9556
907,10095
908,4945
909,21583
910,14465
911,20660
912,17412
913,24088
914,8720
915,16725
916,9594
917,6894
918,6898
919,2557
920,8281
921,21581
922,9230
923,8650
924,11471
925,6144
926,20116
927,3950
928,10987
929,8688
930,3144
931,14937
932,15804
933,2264
934,23116
935,21418
936,6826
937,11023
938,24254
939,6057
940,10153
941,3373
942,21759
943,220
944,14300
945,11525
946,19186
947,12598
948,11290
949,7457
950,10443
951,18306
952,4304
953,12493
954,19346
955,8224
956,2576
957,9480
958,20826
959,10032
960,7759
961,17368
962,6188
963,21173
964,5556
965,17108
966,14203
967,11191
968,2264
969,10338
970,216
971,5973
972,7856
973,24095
974,17845
975,16499
976,7608
977,5680
978,17947
979,956
980,995
981,17513
982,17279
983,13335
984,8127
985,15859
986,4266
987,4228
988,4753
989,6844
990,7547
991,22441
992,6677
993,168
994,22750
995,1999
996,19555
997,17973
998,21229
999,19083
1000,3247
1001,14912
1002,4709
1003,3795
1004,14850
1005,18017
1006,13553
1007,20834
1008,11394
1009,14381
1010,18579
1011,6110
1012,7041
1013,12347
1014,12512
1015,12926
1016,3024
1017,831
1018,18275
1019,12494
1020,6225
1021,17275
1022,6583
1023,2703
1024,2751
1025,3426
1026,22590
1027,13382
1028,3408
1029,18339
1030,17416
1031,23917
1032,4978
1033,9359
1034,22671
1035,7506
1036,12053
1037,23060
1038,17909
1039,23713
1040,2278
1041,8325
1042,12449
1043,16032
1044,17420
1045,21803
1046,209
1047,7138
1048,1838
1049,7138
1050,5794
1051,2052
1052,891
1053,18675
1054,15702
1055,1486
1056,1444
1057,21451
1058,15980
1059,11724
1060,10446
1061,24
1062,22553
1063,14057
1064,4874
1065,18150
1066,22844
1067,9011
1068,10095
1069,2687
1070,20844
1071,10034
1072,13767
1073,23532
1074,1809
1075,8368
1076,11599
1077,15603
1078,4422
1079,5683
1080,509
1081,19277
1082,20934
1083,17375
1084,12954
1085,18991
1086,7010
1087,3080
1088,6059
1089,22007
1090,22225
1091,14097
1092,19705
1093,4042
1094,11751
1095,11178
1096,22005
1097,14410
1098,5489
1099,18219
1100,21053
1101,9954
1102,21635
1103,18223
1104,6920
1105,8004
1106,7182
1107,4922
1108,6255
1109,9606
1110,2942
1111,9522
1112,18155
1113,19084
1114,8084
1115,11311
1116,23591
1117,746
1118,16556
1119,3167
1120,23367
1121,4809
1122,11241
1123,848
1124,2782
1125,23727
1126,21433
1127,3501
1128,13931
1129,2756
1130,62
1131,14343
1132,17003
1133,11379
1134,7865
1135,23570
1136,7667
1137,14502
1138,15379
1139,19172
1140,13424
1141,6794
1142,1869
1143,24135
1144,14829
1145,5223
1146,1756
1147,10336
1148,9450
1149,11742
1150,4887
1151,9331
1152,21421
1153,10742
1154,21970
1155,17419
1156,23572
1157,1995
1158,16536
1159,6108
1160,22055
1161,2057
1162,13160
1163,3684
1164,5075
1165,11873
1166,6808
1167,441
1168,6120
1169,2886
1170,23974
1171,5426
1172,10253
1173,2841
1174,5888
1175,5666
1176,360
1177,4521
1178,12403
1179,19515
1180,8930
1181,4023
1182,1309
1183,18348
1184,24017
1185,18796
1186,9857
1187,10029
1188,10396
1189,7673
1190,6571
1191,21075
1192,4213
1193,24094
1194,9418
1195,9311
1196,1195
1197,15513
1198,1998
1199,9502
1200,1354
1201,3916
1202,9660
1203,8955
1204,15897
1205,13692
1206,8529
1207,2479
1208,23658
1209,12110
1210,9724
1211,13829
1212,17537
1213,11950
1214,6759
1215,89
1216,2600
1217,21564
1218,9893
1219,1582
1220,10067
1221,13150
1222,242
1223,1897
1224,4934
1225,6945
1226,2923
1227,24082
1228,22749
1229,2275
1230,13542
1231,23260
1232,24131
1233,7624
1234,19456
1235,3092
1236,13322
1237,16450
1238,17908
1239,16325
1240,17687
1241,8697
1242,20810
1243,20718
1244,20524
1245,5828
1246,19671
1247,23794
1248,7066
1249,7178
1250,3649
1251,22536
1252,12578
1253,14182
1254,10889
1255,15652
1256,15707
1257,2963
1258,491
1259,4544
1260,8772
1261,22522
1262,8685
1263,21404
1264,22166
1265,12453
1266,8945
1267,17646
1268,1099
1269,24270
1270,11579
1271,20776
1272,3323
1273,1856
1274,15347
1275,220
1276,3582
1277,16718
1278,21819
1279,14988
1280,19534
1281,21100
1282,1621
1283,7165
1284,17858
1285,19087
1286,11155
1287,17852
1288,13646
1289,3235
1290,18228
1291,3830
1292,19444
1293,12691
1294,17836
1295,10090
1296,20210
1297,11136
1298,4576
1299,3351
1300,1060
1301,2603
1302,20649
1303,15808
1304,22627
1305,7736
1306,8453
1307,6412
1308,14435
1309,23766
1310,18393
1311,16245
1312,23509
1313,12128
1314,1163
1315,14282
1316,17472
1317,22157
1318,13733
1319,810
1320,2827
1321,14507
1322,23566
1323,2076
1324,349
1325,1628
1326,9151
1327,21075
1328,12263
1329,21040
1330,6739
1331,15520
1332,8586
1333,3710
1334,15401
1335,17788
1336,1000
1337,6836
1338,20735
1339,20342
1340,8715
1341,12255
1342,4304
1343,3448
1344,18951
1345,20782
1346,10521
1347,10910
1348,3984
1349,1612
1350,18855
1351,22268
1352,3540
1353,9317
1354,16801
1355,15103
1356,13250
1357,20619
1359,23381
1360,6688
1361,12042
1362,5627
1363,18616
1364,2948
1366,9387
1367,11031
1368,10801
1369,13841
1370,20982
1371,838
1372,22559
1373,19448
1374,6201
1375,16078
1376,23784
1377,15432
1378,9303
1379,17702
1380,2121
1381,22840
1382,15267
1383,8350
1384,16738
1385,20013
1386,17774
1387,5374
1388,15473
1390,20297
1391,6291
1392,13896
1393,6921
1394,7210
1395,19423
1396,14566
1397,10817
1398,20389
1399,3505
1400,13938
1401,8444
1402,11175
1403,20595
1404,9100
1405,15009
1406,20321
1407,18168
1408,11291
1409,23742
1410,2234
1411,6163
1412,14955
1414,12320
1415,5780
1416,5950
1417,4678
1418,10649
1419,12717
1420,13388
1421,11131
1422,13004
1423,5130
1424,749
1425,16289
1426,6095
1427,8184
1428,6003
1429,21460
1430,13746
1431,19960
1432,9886
1433,19812
1434,7524
1435,8004
1437,23186
1438,3863
1439,23404
1440,17875
1441,17040
1442,5660
1443,5598
1444,1977
1445,1745
1446,6366
1447,3791
1448,18726
1449,19161
1450,2711
1451,1863
1452,9057
1453,19182
1454,3373
1455,19508
1456,22003
1457,1434
1458,15731
1459,19859
1460,5509
1461,8848
1462,956
1463,20382
1464,12006
1465,5739
1466,17833
1467,23416
1468,1928
1469,23024
1470,11048
1471,10324
1472,15700
1473,6111
1474,16709
1475,20653
1476,19314
1477,13486
1478,18744
1479,22635
1480,12146
1481,4724
1482,19503
1483,13754
1484,13592
1485,12019
1486,22274
1487,3417
1488,4691
1489,21458
1490,22267
1491,11854
1492,10331
1493,20568
1494,21520
1495,19803
1496,1043
1497,22579
1498,3218
1499,17443
1500,16952
1501,17998
1502,3380
1503,6845
1504,14034
1505,6633
1506,9594
1507,8370
1508,566
1509,21605
1510,3043
1511,7541
1512,13846
1513,6590
1514,21697
1515,19966
1516,7174
1517,13289
1518,7276
1519,20408
1520,1131
1521,12549
1522,6207
1523,21774
1524,17709
1525,2801
1526,14884
1527,13202
1528,83
1529,6026
1530,3542
1531,12726
1532,17054
1533,17677
1534,21976
1535,12418
1536,2636
1537,13984
1538,16968
1539,8285
1540,9984
1541,18814
1542,6063
1543,23405
1544,18549
1545,12220
1546,19332
1547,23935
1548,19478
1549,7547
1550,443
1551,890
1552,19477
1553,8528
1554,7718
1555,16310
1556,11237
1557,10826
1558,22149
1559,10245
1560,12006
1561,11878
1562,3031
1563,9744
1564,11407
1565,15871
1566,11817
1567,16627
1568,2144
1569,8350
1570,13266
1571,814
1572,11096
1573,4283
1574,16689
1575,12038
1576,1130
1577,4196
1578,6945
1579,13794
1580,16890
1581,22577
1582,1716
1583,10035
1584,11707
1585,4050
1586,21878
1587,22659
1588,5385
1589,901
1590,21256
1591,1546
1592,1895
1593,21345
1594,15581
1595,23197
1596,21734
1597,5103
1598,23983
1599,10277
1600,10980
1601,23925
1602,24032
1603,5695
1604,11521
1605,12218
1606,8375
1607,23738
1608,22638
1609,17173
1610,21492
1611,1730
1612,704
1613,2021
1614,1093
1615,23715
1616,18818
1617,2698
1618,6996
1619,19307
1620,13786
1621,16401
1622,15938
1623,10893
1624,23606
1625,11930
1626,10262
1627,7087
1628,8827
1629,12394
1630,9769
1631,2214
1632,22168
1633,12383
1634,20046
1635,3977
1636,9454
1637,19806
1638,5081
1639,4862
1640,10962
1641,10662
1642,17210
1643,15149
1644,13049
1645,7459
1646,1787
1647,18627
1648,11575
1649,23584
1650,9732
1651,17622
1652,23574
1653,23008
1654,700
1655,6613
1656,15905
1657,4557
1658,274
1659,7624
1660,8525
1661,5500
1662,10873
1663,23144
1664,4016
1665,23272
1666,643
1667,10241
1668,6690
1669,9046
1670,10754
1671,16374
1672,20891
1673,5368
1674,15742
1675,9389
1676,3188
1677,6660
1678,11125
1679,2770
1680,5473
1681,958
1682,10491
1683,6361
1684,13403
1685,19537
1686,12068
1687,2736
1688,22132
1689,1278
1690,21772
1691,17742
1692,2529
1693,16156
1694,11147
1695,17727
1696,11737
1697,13303
1698,16484
1699,13099
1700,10428
1701,8969
1702,1007
1703,819
1704,17222
1705,21880
1706,18017
1707,20907
1708,21484
1709,18331
1710,5946
1711,1004
1712,7525
1713,14944
1714,18483
1715,4602
1716,16380
1717,14517
1718,8911
1719,10193
1720,13614
1721,976
1722,20354
1723,9766
1724,12267
1725,10679
1726,4280
1727,5451
1728,3679
1729,8951
1730,16740
1731,19823
1732,3741
1733,12822
1734,17790
1735,9155
1736,8431
1737,1431
1738,5267
1739,10620
1740,19976
1741,19339
1742,22188
1743,492
1744,22244
1745,9516
1746,1889
1747,5680
1748,11658
1749,10522
1750,4973
1751,15157
1752,21906
1753,15655
1754,15020
1755,18419
1756,15006
1757,2415
1758,23411
1759,12442
1760,22114
1761,2909
1762,8120
1763,17728
1764,11832
1765,24026
1766,775
1767,778
1768,13864
1769,12096
1770,19052
1776,21206
1777,21426
1781,410
1783,21207
1784,13678
1785,9255
1791,5793
1792,665
1796,14299
1798,11794
1799,24147
1800,4526
1801,10987
1802,16811
1803,15772
1804,2730
1805,13309
1806,8996
1807,24002
1808,7222
1809,2001
1810,5110
1811,13892
1812,14293
1813,16117
1814,17773
1815,3494
1816,13870
1817,13648
1818,22481
1819,22241
1820,8904
1821,8476
1822,17814
1823,17701
1824,7136
1825,14599
1826,12427
1827,11772
1828,11332
1829,21699
1830,21907
1831,6714
1832,11198
1833,8558
1834,15596
1835,12762
1836,6271
1837,17888
1838,9386
1839,20739
1840,14460
1841,5756
1842,13359
1843,6506
1844,14271
1845,23122
1846,10365
1847,3701
1848,19167
1849,7097
1850,9539
1851,8674
1852,12517
1853,18767
1854,19384
1855,8132
1856,6842
1857,19147
1858,23320
1859,19938
1860,21725
1861,11813
1862,10281
1863,449
1864,8656
1865,19899
1866,13632
1867,15341
1868,22028
1869,12704
1870,16034
1871,23026
1872,8944
1873,24012
1874,22749
1875,17825
1876,2694
1877,3089
1878,13004
1879,20931
1880,7315
1881,312
1882,9726
1883,2786
1884,3919
1885,1301
1886,9413
1887,23035
1888,17707
1889,12565
1890,17755
1891,1754
1892,1036
1893,4307
1894,15516
1895,16439
1896,11978
1897,9142
1898,18370
1899,12821
1900,21399
1901,5950
1902,3377
1903,3876
1904,15755
1905,4024
1906,23899
1907,18535
1908,12703
1909,15143
1910,17388
1911,21861
1912,15841
1913,20531
1914,23423
1915,18257
1916,15638
1917,1639
1918,9749
1919,13730
1920,19560
1921,17052
1922,21774
1923,2271
1924,4752
1925,265
1926,7130
1927,22471
1928,8183
1929,6175
1930,9516
1931,16923
1932,816
1933,2905
1934,23542
1935,2787
1936,12940
1937,3579
1938,12581
1939,7218
1940,7080
1941,16026
1942,11395
1943,1477
1944,5166
1945,11763
1946,5559
1947,24183
1948,13311
1949,6569
1950,4821
1951,3204
1952,2550
1953,10173
1954,14894
1955,2128
1956,15856
1957,19065
1958,14557
1959,4639
1960,7019
1961,4289
1962,6610
1963,15618
1964,16908
1965,9633
1966,14426
1967,18235
1968,18768
1969,13150
1970,14463
1971,757
1972,22901
1973,8856
1974,7369
1975,19120
1976,20058
1977,5572
1978,6753
1979,19393
1980,601
1981,16499
1982,8566
1983,22489
1984,22672
1985,4730
1986,4520
1987,14712
1988,10046
1989,11984
1990,223
1991,15716
1992,16987
1993,3445
1994,4777
1995,12526
1996,5394
1997,14132
1998,15979
1999,19624
2000,12861
2001,10619
2002,8486
2003,12757
2004,9632
2005,7341
2006,10358
2007,5449
2008,2430
2009,13345
2010,8390
2011,13905
2012,20835
2013,8842
2014,2175
2015,2926
2016,5603
2017,14045
2018,23730
2019,16710
2020,23111
2021,4719
2022,16560
2023,19097
2024,744
2025,15601
2026,511
2027,24232
2028,23448
2029,13180
2030,18512
2031,2694
2032,22127
2033,23609
2034,5601
2035,2602
2036,21195
2037,15364
2038,13280
2039,17925
2040,19112
2041,8556
2042,23773
2043,17850
2044,4015
2045,12338
2046,4192
2047,13061
2048,18560
2049,6781
2050,2611
2051,12947
2052,8953
2053,8519
2054,21181
2055,11934
2056,9931
2057,9425
2058,2282
2059,21086
2060,15672
2061,20859
2062,3200
2063,10237
2064,7769
2065,21899
2066,2353
2067,18789
2068,18217
2069,10327
2070,15373
2071,9047
2072,17050
2073,268
2074,15231
2075,10929
2076,3903
2077,23471
2078,14521
2079,14486
2080,22933
2081,15178
2082,17226
2083,1820
2084,605
2085,19404
2086,17169
2087,5660
2088,6876
2089,12028
2090,15064
2091,1904
2092,23266
2093,5105
2094,11854
2095,15292
2096,16959
2097,5867
2098,12893
2099,11739
2100,5552
2101,3839
2102,3242
2103,13119
2104,16737
2105,2897
2106,4873
2107,15281
2108,267
2109,8730
2110,11142
2111,3890
2112,20027
2113,10917
2114,3738
2115,15613
2116,16500
2117,5891
2118,6838
2119,4140
2120,22249
2121,2448
2122,12690
2123,11958
2124,22815
2125,7932
2126,15519
2127,6081
2128,18313
2129,21133
2130,7748
2131,24238
2132,17266
2133,3580
2134,21530
2135,23454
2136,14091
2137,16721
2138,13163
2139,2058
2140,11291
2141,23461
2142,8288
2143,11806
2144,3452
2145,13073
2146,7485
2147,11367
2148,16781
2149,12868
2150,23309
2151,3150
2152,8079
2153,14037
2154,12739
2155,17076
2156,26
2157,12821
2158,20924
2159,9941
2160,17238
2161,11171
2162,16000
2163,18614
2164,18855
2165,22716
2166,9706
2167,16995
2168,22285
2169,361
2170,22691
2171,1982
2172,17737
2173,9380
2174,12485
2175,14673
2176,7208
2177,19053
2178,4000
2179,10715
2180,20673
2181,2050
2182,11922
2183,19060
2184,6775
2185,11129
2186,19510
2187,18560
2188,7119
2189,19134
2190,14876
2191,14118
2192,6600
2193,11316
2194,16046
2195,8954
2196,18957
2197,21178
2198,21416
2199,20699
2200,22573
2201,19281
2202,15766
2203,19300
2204,12347
2205,15942
2206,19586
2207,16201
2208,8055
2209,20963
2210,14993
2211,19240
2212,9600
2213,5974
2214,18347
2215,24070
2216,19041
2217,749
2218,19912
2219,12172
2220,5143
2221,5787
2222,16785
2223,20137
2224,15874
2225,12228
2226,477
2227,23552
2228,6770
2229,8837
2230,8315
2231,5687
2232,18369
2233,12415
2234,15765
2235,18087
2236,17562
2237,1245
2238,15802
2239,20138
2240,19244
2241,22314
2242,3373
2243,21856
2244,11642
2245,19739
2246,454
2247,12388
2248,23791
2249,17185
2250,19073
2251,15941
2252,8697
2253,15920
2254,13037
2255,15447
2256,16285
2257,22061
2258,13904
2259,4755
2260,10984
2261,9112
2262,20524
2263,18625
2264,24168
2265,22287
2266,22903
2267,20096
2268,19345
2269,14140
2270,8440
2271,21237
2272,7147
2273,5505
2274,3440
2275,1397
2276,23732
2277,16193
2278,23954
2279,14220
2280,4326
2281,20671
2282,14799
2283,23868
2284,22062
2285,23557
2286,13994
2287,15130
2288,21086
2289,8329
2290,20537
2291,11818
2292,24114
2293,17502
2294,7431
2295,5439
2296,14205
2297,7205
2298,19690
2299,20450
2300,5400
2301,6415
2302,23000
2303,13753
2304,1105
2305,11128
2306,4166
2307,11973
2308,10332
2309,5826
2310,16002
2311,17380
2312,13935
2313,22667
2314,3320
2315,2272
2316,20482
2317,13937
2318,22750
2319,15763
2320,12666
2321,1489
2322,3910
2323,10815
2324,10714
2325,22806
2326,16050
2327,21653
2328,18171
2329,6499
2330,16813
2331,18057
2332,11774
2333,17110
2334,17991
2335,4108
2336,4615
2337,13779
2338,10862
2339,2631
2340,9815
2341,21632
2342,17684
2343,9911
2344,23283
2345,1424
2346,19977
2347,8782
2348,10971
2349,23098
2350,18339
2351,13881
2352,2872
2353,6634
2354,19452
2355,13203
2356,7376
2357,4432
2358,18471
2359,8637
2360,9174
2361,15103
2362,7014
2363,11958
2364,16028
2365,20459
2366,5203
2367,17469
2368,11136
2369,7967
2370,17536
2371,1568
2372,13951
2373,10472
2374,13084
2375,18410
2376,19345
2377,18911
2378,4065
2379,18135
2380,2920
2381,386
2382,540
2383,3897
2384,9005
2385,18651
2386,16965
2387,23962
2388,14006
2389,12120
2390,21647
2391,4547
2392,7554
2393,20127
2394,7165
2395,10827
2396,2002
2397,7513
2398,2987
2399,1356
2400,11876
2401,18969
2402,20956
2403,22567
2404,90
2405,11395
2406,10791
2407,2818
2408,20610
2409,11269
2410,17232
2411,19654
2412,18047
2413,2376
2414,208
2415,7836
2416,4405
2417,14817
2418,11759
2419,575
2420,24237
2421,16932
2422,6124
2423,9083
2424,5086
2425,19931
2426,20940
2427,12259
2428,6555
2429,3586
2430,11167
2431,13553
2432,8422
2433,16846
2434,23784
2435,11801
2436,116
2437,11293
2438,8858
2439,4248
2440,43
2441,22926
2442,5978
2443,1971
2444,274
2445,16737
2446,8923
2447,16676
2448,20093
2449,7628
2450,16433
2451,13571
2452,7662
2453,17904
2454,17833
2455,6069
2456,19033
2457,19411
2458,17646
2459,11223
2460,18725
2461,17377
2462,4632
2463,4424
2464,14590
2465,10570
2466,16301
2467,15558
2468,11251
2469,4208
2470,13084
2471,1976
2472,5085
2473,22688
2474,22564
2475,14396
2476,17341
2477,22974
2478,521
2479,17474
2480,13317
2481,14873
2482,4478
2483,6542
2484,16534
2485,1752
2486,13970
2487,14416
2488,17262
2489,17398
2490,12458
2491,9419
2492,6264
2493,14741
2494,19315
2495,22347
2496,10722
2497,4347
2498,16913
2499,10837
2500,22596
2501,4221
2502,19089
2503,19579
2504,18214
2505,2722
2506,8833
2507,24201
2508,22570
2509,4778
2510,12599
2511,7330
2512,23279
2513,19505
2514,5601
2515,682
2516,12273
2517,3346
2518,17444
2519,6371
2520,8626
2521,9551
2522,2805
2523,10018
2524,11110
2525,19429
2526,12954
2527,21888
2528,9713
2529,17730
2530,20551
2531,8252
2532,7104
2533,5529
2534,1052
2535,20872
2536,10337
2537,9409
2538,8470
2539,3698
2540,6892
2541,169
2542,13605
2543,12349
2544,5093
2545,22140
2546,16551
2547,10726
2548,16357
2549,501
2550,7088
2551,19320
2552,8505
2553,14412
2554,24031
2555,9395
2556,5340
2557,18954
2558,6807
2559,16554
2560,7653
2561,21244
2562,8572
2563,3330
2564,5428
2565,15241
2566,10833
2567,20889
2568,7436
2569,20233
2570,231
2571,9862
2572,15338
2573,24115
2574,7912
2575,15255
2576,20454
2577,9019
2578,21231
2579,12386
2580,6717
2581,7141
2582,21306
2583,150
2584,782
2585,6333
2586,3799
2587,8933
2588,18831
2589,10810
2590,12852
2591,5043
2592,15020
2593,3928
2594,15488
2595,7266
2596,19963
2597,3950
2598,21583
2599,8573
2600,4281
2601,23077
2602,3958
2603,12830
2604,168
2605,16826
2606,10381
2607,12126
2608,13882
2609,18647
2610,17699
2611,19343
2612,21712
2613,5076
2614,17057
2615,13331
2616,7623
2617,19994
2618,20156
2619,15605
2620,3547
2621,280
2622,14908
2623,8642
2624,7704
2625,15854
2626,6264
2627,14282
2628,12405
2629,20380
2630,22819
2631,17592
2632,23348
2633,17238
2634,19834
2635,612
2636,8337
2637,19240
2638,5690
2639,15821
2640,16731
2641,7486
2642,22523
2643,8449
2644,4041
2645,17839
2646,12208
2647,23387
2648,22981
2649,17032
2650,855
2651,8077
2652,13394
2653,8543
2654,13201
2655,9292
2656,11069
2657,18871
2658,8272
2659,6478
2660,3656
2661,22140
2662,6735
2663,8367
2664,15117
2665,14801
2666,23014
2667,2796
2668,16533
2669,10733
2670,9209
2671,13016
2672,15137
2673,11485
2674,11712
2675,15697
2676,20727
2677,23481
2678,12289
2679,7818
2680,21940
2681,1603
2682,9646
2841,22498
2842,15263
2843,9276
2844,20838
2845,3579
2846,14291
2847,3516
2848,17185
2849,8971
2850,8825
2851,23962
2852,10714
2853,21459
2854,23508
2855,17184
2856,5368
2857,4142
2858,18758
2859,9510
2860,12816
2861,12285
2862,11494
2863,12768
2864,3432
2865,5776
2866,5102
2867,21607
